2025-02-10 00:45:00,180 DEBUG:Days list: ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']
2025-02-10 00:45:00,207 DEBUG:=== 試行回数 1 ===
2025-02-10 00:45:00,610 DEBUG:[DEBUG] Unassigned ライフサイエンス・アースサイエンス from Monday, p=2
2025-02-10 00:45:00,610 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign ライフサイエンス・アースサイエンス
2025-02-10 00:45:00,610 DEBUG:[DEBUG] Unassigned 数学IA from Monday, p=2
2025-02-10 00:45:00,610 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign 数学IA
2025-02-10 00:45:00,610 DEBUG:[DEBUG] Unassigned 数学IIA from Monday, p=2
2025-02-10 00:45:00,610 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign 数学IIA
2025-02-10 00:45:00,610 DEBUG:[DEBUG] Unassigned 計算力学 from Monday, p=2
2025-02-10 00:45:00,610 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign 計算力学
2025-02-10 00:45:00,610 DEBUG:[DEBUG] Unassigned 物理II from Monday, p=2
2025-02-10 00:45:00,611 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign 物理II
2025-02-10 00:45:00,611 DEBUG:[DEBUG] Unassigned 微分積分学I from Monday, p=2
2025-02-10 00:45:00,611 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign 微分積分学I
2025-02-10 00:45:00,611 DEBUG:[DEBUG] Unassigned 機械設計論I from Monday, p=2
2025-02-10 00:45:00,611 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign 機械設計論I
2025-02-10 00:45:00,611 DEBUG:[DEBUG] Unassigned 倫理 from Monday, p=2
2025-02-10 00:45:00,611 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign 倫理
2025-02-10 00:45:00,611 DEBUG:[DEBUG] Unassigned 体育 from Tuesday, p=0
2025-02-10 00:45:00,612 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign 体育
2025-02-10 00:45:00,612 DEBUG:[DEBUG] Unassigned 体育 from Tuesday, p=1
2025-02-10 00:45:00,612 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign 体育
2025-02-10 00:45:00,612 DEBUG:[DEBUG] Unassigned 測量学II from Tuesday, p=0
2025-02-10 00:45:00,612 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign 測量学II
2025-02-10 00:45:00,612 DEBUG:[DEBUG] Unassigned 総合英語IW from Tuesday, p=2
2025-02-10 00:45:00,612 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign 総合英語IW
2025-02-10 00:45:00,612 DEBUG:[DEBUG] Unassigned 電子情報通信システム実験 from Tuesday, p=2
2025-02-10 00:45:00,612 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign 電子情報通信システム実験
2025-02-10 00:45:00,612 DEBUG:[DEBUG] Unassigned 電子情報通信システム実験 from Tuesday, p=3
2025-02-10 00:45:00,612 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign 電子情報通信システム実験
2025-02-10 00:45:00,613 DEBUG:[DEBUG] Unassigned 基礎工学実験 from Tuesday, p=0
2025-02-10 00:45:00,613 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign 基礎工学実験
2025-02-10 00:45:00,613 DEBUG:[DEBUG] Unassigned 基礎工学実験 from Tuesday, p=1
2025-02-10 00:45:00,613 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign 基礎工学実験
2025-02-10 00:45:00,613 DEBUG:[DEBUG] Unassigned 国語総合II from Tuesday, p=0
2025-02-10 00:45:00,613 DEBUG:[SWAP] Failed to fill Thursday p=2, revert unassign 国語総合II
2025-02-10 00:45:00,613 DEBUG:[DEBUG] Unassigned 総合英語演習II from Tuesday, p=0
2025-02-10 00:45:00,613 DEBUG:[SWAP] Assigned 総合英語演習II to fill empty Thursday p=2, grade=IE5
2025-02-10 00:45:00,613 DEBUG:[DEBUG] Found empty slot -> Friday p=2, grade=IE5
2025-02-10 00:45:00,614 DEBUG:[DEBUG] No direct course for Friday, p=2, grade=IE5 -> Trying swap
2025-02-10 00:45:00,614 DEBUG:[DEBUG] Unassigned 数学演習 from Monday, p=3
2025-02-10 00:45:00,614 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学演習
2025-02-10 00:45:00,614 DEBUG:[DEBUG] Unassigned 体育 from Monday, p=0
2025-02-10 00:45:00,614 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 体育
2025-02-10 00:45:00,614 DEBUG:[DEBUG] Unassigned 体育 from Monday, p=1
2025-02-10 00:45:00,614 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 体育
2025-02-10 00:45:00,614 DEBUG:[DEBUG] Unassigned 応用数物演習△ from Monday, p=0
2025-02-10 00:45:00,614 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 応用数物演習△
2025-02-10 00:45:00,614 DEBUG:[DEBUG] Unassigned ライフサイエンス・アースサイエンス from Monday, p=0
2025-02-10 00:45:00,615 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign ライフサイエンス・アースサイエンス
2025-02-10 00:45:00,615 DEBUG:[DEBUG] Unassigned 応用解析学概論△ from Monday, p=1
2025-02-10 00:45:00,615 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 応用解析学概論△
2025-02-10 00:45:00,615 DEBUG:[DEBUG] Unassigned 創造演習 from Monday, p=2
2025-02-10 00:45:00,615 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 創造演習
2025-02-10 00:45:00,615 DEBUG:[DEBUG] Unassigned 数学ⅢB from Monday, p=0
2025-02-10 00:45:00,615 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学ⅢB
2025-02-10 00:45:00,615 DEBUG:[DEBUG] Unassigned 数学ⅢB from Monday, p=0
2025-02-10 00:45:00,615 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学ⅢB
2025-02-10 00:45:00,615 DEBUG:[DEBUG] Unassigned 数学ⅢB from Monday, p=2
2025-02-10 00:45:00,616 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学ⅢB
2025-02-10 00:45:00,616 DEBUG:[DEBUG] Unassigned データベース from Monday, p=2
2025-02-10 00:45:00,616 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign データベース
2025-02-10 00:45:00,616 DEBUG:[DEBUG] Unassigned 創造演習 from Monday, p=3
2025-02-10 00:45:00,616 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 創造演習
2025-02-10 00:45:00,616 DEBUG:[DEBUG] Unassigned 測量学特論 from Monday, p=1
2025-02-10 00:45:00,616 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 測量学特論
2025-02-10 00:45:00,616 DEBUG:[DEBUG] Unassigned 創造製作 from Monday, p=2
2025-02-10 00:45:00,616 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 創造製作
2025-02-10 00:45:00,616 DEBUG:[DEBUG] Unassigned 創造製作 from Monday, p=3
2025-02-10 00:45:00,617 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 創造製作
2025-02-10 00:45:00,617 DEBUG:[DEBUG] Unassigned 数学IIB from Monday, p=0
2025-02-10 00:45:00,617 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学IIB
2025-02-10 00:45:00,617 DEBUG:[DEBUG] Unassigned 基礎設計図II from Monday, p=0
2025-02-10 00:45:00,617 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 基礎設計図II
2025-02-10 00:45:00,617 DEBUG:[DEBUG] Unassigned 国語総合II from Monday, p=0
2025-02-10 00:45:00,617 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 国語総合II
2025-02-10 00:45:00,617 DEBUG:[DEBUG] Unassigned 物理I from Monday, p=0
2025-02-10 00:45:00,617 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 物理I
2025-02-10 00:45:00,617 DEBUG:[DEBUG] Unassigned 工学デザイン基礎II from Monday, p=1
2025-02-10 00:45:00,617 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 工学デザイン基礎II
2025-02-10 00:45:00,618 DEBUG:[DEBUG] Unassigned 基礎英語W from Monday, p=1
2025-02-10 00:45:00,618 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 基礎英語W
2025-02-10 00:45:00,618 DEBUG:[DEBUG] Unassigned 化学基礎 from Monday, p=1
2025-02-10 00:45:00,618 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 化学基礎
2025-02-10 00:45:00,618 DEBUG:[DEBUG] Unassigned 総合英語演習II from Monday, p=1
2025-02-10 00:45:00,618 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 総合英語演習II
2025-02-10 00:45:00,618 DEBUG:[DEBUG] Unassigned ディジタル信号処理 from Monday, p=1
2025-02-10 00:45:00,618 DEBUG:[SWAP] Assigned ディジタル信号処理 to fill empty Friday p=2, grade=IE5
2025-02-10 00:45:00,618 DEBUG:[DEBUG] Found empty slot -> Tuesday p=2, grade=CA3
2025-02-10 00:45:00,619 DEBUG:[fill_len2_cat3] Re-check assigned 構造力学基礎 -> Tuesday, p=2
2025-02-10 00:45:00,621 DEBUG:[fill_length2_courses_for_cat3] Done filling period=0..2 (1～3コマ).
2025-02-10 00:45:00,634 DEBUG:未割り当てコースが存在します。試行回数: 3
2025-02-10 00:45:00,635 DEBUG:未割り当て: {'HR_ME1'}
2025-02-10 00:45:00,635 DEBUG:=== 試行回数 4 ===
2025-02-10 00:45:00,652 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Monday, p=0
2025-02-10 00:45:00,653 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Tuesday, p=0
2025-02-10 00:45:00,653 DEBUG:[fill_len2_cat3] Assigned 総合英語演習II -> Tuesday, p=0
2025-02-10 00:45:00,653 DEBUG:[fill_len2_cat3] Assigned 数学IIB -> Tuesday, p=0
2025-02-10 00:45:00,654 DEBUG:[fill_len2_cat3] Assigned 化学基礎 -> Tuesday, p=0
2025-02-10 00:45:00,654 DEBUG:[fill_len2_cat3] Assigned 工作実習I -> Tuesday, p=0
2025-02-10 00:45:00,654 DEBUG:[fill_len2_cat3] Assigned 化学I -> Tuesday, p=0
2025-02-10 00:45:00,655 DEBUG:[fill_len2_cat3] Assigned 工学実験II -> Tuesday, p=0
2025-02-10 00:45:00,655 DEBUG:[fill_len2_cat3] Assigned 基礎プログラミングI -> Tuesday, p=0
2025-02-10 00:45:00,656 DEBUG:[fill_len2_cat3] Assigned 設計製図Ⅲ -> Tuesday, p=0
2025-02-10 00:45:00,656 DEBUG:[fill_len2_cat3] Assigned 哲学 -> Tuesday, p=0
2025-02-10 00:45:00,657 DEBUG:[fill_len2_cat3] Assigned 英会話 -> Wednesday, p=0
2025-02-10 00:45:00,657 DEBUG:[fill_len2_cat3] Assigned 物理II -> Wednesday, p=0
2025-02-10 00:45:00,658 DEBUG:[fill_len2_cat3] Assigned 工学実験II -> Wednesday, p=0
2025-02-10 00:45:00,658 DEBUG:[fill_len2_cat3] Assigned 総合英語演習II -> Wednesday, p=0
2025-02-10 00:45:00,658 DEBUG:[fill_len2_cat3] Assigned 化学基礎 -> Wednesday, p=0
2025-02-10 00:45:00,659 DEBUG:[fill_len2_cat3] Assigned 化学I -> Wednesday, p=0
2025-02-10 00:45:00,659 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Wednesday, p=0
2025-02-10 00:45:00,659 DEBUG:[fill_len2_cat3] Assigned 画像工学△ -> Wednesday, p=0
2025-02-10 00:45:00,660 DEBUG:[fill_len2_cat3] Assigned 微分積分学I -> Wednesday, p=0
2025-02-10 00:45:00,660 DEBUG:[fill_len2_cat3] Assigned 建築デザイン概論 -> Wednesday, p=0
2025-02-10 00:45:00,661 DEBUG:[fill_len2_cat3] Assigned CAD基礎 -> Wednesday, p=0
2025-02-10 00:45:00,661 DEBUG:[fill_len2_cat3] Assigned 歴史 -> Wednesday, p=0
2025-02-10 00:45:00,662 DEBUG:[fill_len2_cat3] Assigned 国語IA -> Wednesday, p=0
2025-02-10 00:45:00,662 DEBUG:[fill_len2_cat3] Assigned 計測工学 -> Wednesday, p=0
2025-02-10 00:45:00,663 DEBUG:[fill_len2_cat3] Assigned 構造力学 -> Wednesday, p=0
2025-02-10 00:45:00,665 DEBUG:[fill_len2_cat3] Assigned ディジタル回路 -> Thursday, p=0
2025-02-10 00:45:00,665 DEBUG:[fill_len2_cat3] Assigned 基礎設計図II -> Thursday, p=0
2025-02-10 00:45:00,665 DEBUG:[fill_len2_cat3] Assigned 化学基礎 -> Thursday, p=0
2025-02-10 00:45:00,665 DEBUG:[fill_len2_cat3] Assigned コンピュータ工学 -> Thursday, p=0
2025-02-10 00:45:00,666 DEBUG:[fill_len2_cat3] Assigned 工学デザインI -> Thursday, p=0
2025-02-10 00:45:00,666 DEBUG:[fill_len2_cat3] Assigned 材料学II -> Thursday, p=0
2025-02-10 00:45:00,666 DEBUG:[fill_len2_cat3] Assigned 英会話 -> Thursday, p=0
2025-02-10 00:45:00,667 DEBUG:[fill_len2_cat3] Assigned 倫理 -> Thursday, p=0
2025-02-10 00:45:00,667 DEBUG:[fill_len2_cat3] Assigned 国語IB -> Thursday, p=0
2025-02-10 00:45:00,668 DEBUG:[fill_len2_cat3] Assigned 数学IB -> Thursday, p=0
2025-02-10 00:45:00,668 DEBUG:[fill_len2_cat3] Assigned 構造力学基礎 -> Thursday, p=0
2025-02-10 00:45:00,669 DEBUG:[fill_len2_cat3] Assigned アナログ回路 -> Friday, p=0
2025-02-10 00:45:00,669 DEBUG:[fill_len2_cat3] Assigned 創造製作II -> Friday, p=0
2025-02-10 00:45:00,670 DEBUG:[fill_len2_cat3] Assigned 力と変形 -> Friday, p=0
2025-02-10 00:45:00,670 DEBUG:[fill_len2_cat3] Assigned 水理学，建築計画△ -> Friday, p=0
2025-02-10 00:45:00,670 DEBUG:[fill_len2_cat3] Assigned 数学IIB -> Friday, p=0
2025-02-10 00:45:00,671 DEBUG:[fill_len2_cat3] Assigned 地盤工学基礎 -> Friday, p=0
2025-02-10 00:45:00,671 DEBUG:[fill_len2_cat3] Assigned ベクトル解析 -> Friday, p=0
2025-02-10 00:45:00,671 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Friday, p=0
2025-02-10 00:45:00,672 DEBUG:[fill_len2_cat3] Assigned 国語IB -> Friday, p=0
2025-02-10 00:45:00,672 DEBUG:[fill_len2_cat3] Assigned 数学IIA -> Friday, p=0
2025-02-10 00:45:00,673 DEBUG:[fill_len2_cat3] Assigned アクチュエータ -> Friday, p=0
2025-02-10 00:45:00,674 DEBUG:[fill_len2_cat3] Assigned 工学デザイン基礎II -> Monday, p=1
2025-02-10 00:45:00,674 DEBUG:[fill_len2_cat3] Assigned 基礎英語W -> Monday, p=1
2025-02-10 00:45:00,674 DEBUG:[fill_len2_cat3] Assigned 基礎設計製図I -> Monday, p=1
2025-02-10 00:45:00,675 DEBUG:[fill_len2_cat3] Assigned 総合英語演習II -> Monday, p=1
2025-02-10 00:45:00,675 DEBUG:[fill_len2_cat3] Assigned 集積回路設計I△ -> Monday, p=1
2025-02-10 00:45:00,675 DEBUG:[fill_len2_cat3] Assigned 機械設計論I -> Monday, p=1
2025-02-10 00:45:00,676 DEBUG:[fill_len2_cat3] Assigned 微分積分学I -> Monday, p=1
2025-02-10 00:45:00,676 DEBUG:[fill_len2_cat3] Assigned 歴史 -> Monday, p=1
2025-02-10 00:45:00,677 DEBUG:[fill_len2_cat3] Assigned 物理I -> Monday, p=1
2025-02-10 00:45:00,677 DEBUG:[fill_len2_cat3] Assigned 数学IIA -> Monday, p=1
2025-02-10 00:45:00,679 DEBUG:[fill_len2_cat3] Assigned 総合英語IR -> Tuesday, p=1
2025-02-10 00:45:00,679 DEBUG:[fill_len2_cat3] Assigned コンピュータ制御 -> Tuesday, p=1
2025-02-10 00:45:00,679 DEBUG:[fill_len2_cat3] Assigned 数学ⅢA -> Tuesday, p=1
2025-02-10 00:45:00,679 DEBUG:[fill_len2_cat3] Assigned コンピュータグラフィックス△ -> Tuesday, p=1
2025-02-10 00:45:00,680 DEBUG:[fill_len2_cat3] Assigned 電気回路II -> Tuesday, p=1
2025-02-10 00:45:00,680 DEBUG:[fill_len2_cat3] Assigned 線形代数 -> Tuesday, p=1
2025-02-10 00:45:00,680 DEBUG:[fill_len2_cat3] Assigned 弾塑性論 -> Tuesday, p=1
2025-02-10 00:45:00,681 DEBUG:[fill_len2_cat3] Assigned プログラミング言語 -> Tuesday, p=1
2025-02-10 00:45:00,681 DEBUG:[fill_len2_cat3] Assigned 応用物理 -> Tuesday, p=1
2025-02-10 00:45:00,682 DEBUG:[fill_len2_cat3] Assigned フーリエ・ラプラス変換 -> Tuesday, p=1
2025-02-10 00:45:00,683 DEBUG:[fill_len2_cat3] Assigned 英会話 -> Wednesday, p=1
2025-02-10 00:45:00,683 DEBUG:[fill_len2_cat3] Assigned 工学デザイン基礎Ⅲ -> Wednesday, p=1
2025-02-10 00:45:00,683 DEBUG:[fill_len2_cat3] Assigned 総合英語IR -> Wednesday, p=1
2025-02-10 00:45:00,684 DEBUG:[fill_len2_cat3] Assigned アルゴリズムとデータ構造 -> Wednesday, p=1
2025-02-10 00:45:00,684 DEBUG:[fill_len2_cat3] Assigned ネットワークアーキテクチャ -> Wednesday, p=1
2025-02-10 00:45:00,684 DEBUG:[fill_len2_cat3] Assigned 機械の基礎 -> Wednesday, p=1
2025-02-10 00:45:00,685 DEBUG:[fill_len2_cat3] Assigned 鋼構造学II△ -> Wednesday, p=1
2025-02-10 00:45:00,685 DEBUG:[fill_len2_cat3] Assigned 電子回路I -> Wednesday, p=1
2025-02-10 00:45:00,686 DEBUG:[fill_len2_cat3] Assigned 応用物理 -> Wednesday, p=1
2025-02-10 00:45:00,686 DEBUG:[fill_len2_cat3] Assigned 基礎英語R -> Wednesday, p=1
2025-02-10 00:45:00,687 DEBUG:[fill_len2_cat3] Assigned 制御工学II -> Wednesday, p=1
2025-02-10 00:45:00,687 DEBUG:[fill_len2_cat3] Assigned 電磁気学 -> Wednesday, p=1
2025-02-10 00:45:00,688 DEBUG:[fill_len2_cat3] Assigned 環境衛生工学△ -> Wednesday, p=1
2025-02-10 00:45:00,690 DEBUG:[fill_len2_cat3] Assigned 基礎英語W -> Thursday, p=1
2025-02-10 00:45:00,690 DEBUG:[fill_len2_cat3] Assigned 情報数学 -> Thursday, p=1
2025-02-10 00:45:00,690 DEBUG:[fill_len2_cat3] Assigned オペレーティングシステムII -> Thursday, p=1
2025-02-10 00:45:00,690 DEBUG:[fill_len2_cat3] Assigned 情報処理 -> Thursday, p=1
2025-02-10 00:45:00,691 DEBUG:[fill_len2_cat3] Assigned 工学デザインII -> Thursday, p=1
2025-02-10 00:45:00,691 DEBUG:[fill_len2_cat3] Assigned 哲学 -> Thursday, p=1
2025-02-10 00:45:00,691 DEBUG:[fill_len2_cat3] Assigned 熱機関 -> Thursday, p=1
2025-02-10 00:45:00,692 DEBUG:[fill_len2_cat3] Assigned 工業力学 -> Thursday, p=1
2025-02-10 00:45:00,692 DEBUG:[fill_len2_cat3] Assigned 数学IA -> Thursday, p=1
2025-02-10 00:45:00,693 DEBUG:[fill_len2_cat3] Assigned 確率 -> Friday, p=1
2025-02-10 00:45:00,693 DEBUG:[fill_len2_cat3] Assigned 言語処理△ -> Friday, p=1
2025-02-10 00:45:00,693 DEBUG:[fill_len2_cat3] Assigned 設計製図I -> Friday, p=1
2025-02-10 00:45:00,694 DEBUG:[fill_len2_cat3] Assigned 数学IB -> Friday, p=1
2025-02-10 00:45:00,694 DEBUG:[fill_len2_cat3] Assigned 構造力学基礎 -> Friday, p=1
2025-02-10 00:45:00,694 DEBUG:[fill_len2_cat3] Assigned ライフサイエンス・アースサイエンス -> Friday, p=1
2025-02-10 00:45:00,695 DEBUG:[fill_len2_cat3] Assigned 電磁気学 -> Friday, p=1
2025-02-10 00:45:00,695 DEBUG:[fill_len2_cat3] Assigned 物理I -> Friday, p=1
2025-02-10 00:45:00,695 DEBUG:[fill_len2_cat3] Assigned 技術者倫理 -> Friday, p=1
2025-02-10 00:45:00,696 DEBUG:[fill_len2_cat3] Assigned 河海工学II△ -> Friday, p=1
2025-02-10 00:45:00,696 DEBUG:[fill_len2_cat3] Assigned 基礎電気電子回路 -> Friday, p=1
2025-02-10 00:45:00,697 DEBUG:[fill_len2_cat3] Assigned 英会話 -> Friday, p=1
2025-02-10 00:45:00,697 DEBUG:[fill_len2_cat3] Assigned 倫理 -> Friday, p=1
2025-02-10 00:45:00,698 DEBUG:[fill_len2_cat3] Assigned コンピュータアーキテクチャ -> Friday, p=1
2025-02-10 00:45:00,700 DEBUG:[fill_len2_cat3] Assigned 総合英語IR -> Monday, p=2
2025-02-10 00:45:00,700 DEBUG:[fill_len2_cat3] Assigned コンピュータシステム概論 -> Monday, p=2
2025-02-10 00:45:00,700 DEBUG:[fill_len2_cat3] Assigned コンピュータ基礎 -> Monday, p=2
2025-02-10 00:45:00,701 DEBUG:[fill_len2_cat3] Assigned 数学IIA -> Monday, p=2
2025-02-10 00:45:00,701 DEBUG:[fill_len2_cat3] Assigned 材料力学II -> Monday, p=2
2025-02-10 00:45:00,702 DEBUG:[fill_len2_cat3] Assigned 都市計画 -> Monday, p=2
2025-02-10 00:45:00,702 DEBUG:[fill_len2_cat3] Assigned プログラミング応用 -> Monday, p=2
2025-02-10 00:45:00,703 DEBUG:[fill_len2_cat3] Assigned 流体力学△ -> Monday, p=2
2025-02-10 00:45:00,703 DEBUG:[fill_len2_cat3] Assigned 基礎コンピュータ工学 -> Monday, p=2
2025-02-10 00:45:00,704 DEBUG:[fill_len2_cat3] Assigned 応用物理 -> Monday, p=2
2025-02-10 00:45:00,705 DEBUG:[fill_len2_cat3] Assigned 基礎英語R -> Monday, p=2
2025-02-10 00:45:00,706 DEBUG:[fill_len2_cat3] Assigned 倫理 -> Monday, p=2
2025-02-10 00:45:00,707 DEBUG:[fill_len2_cat3] Assigned 英会話 -> Tuesday, p=2
2025-02-10 00:45:00,707 DEBUG:[fill_len2_cat3] Assigned 基礎英語W -> Tuesday, p=2
2025-02-10 00:45:00,707 DEBUG:[fill_len2_cat3] Assigned 哲学 -> Tuesday, p=2
2025-02-10 00:45:00,708 DEBUG:[fill_len2_cat3] Assigned 物理I -> Tuesday, p=2
2025-02-10 00:45:00,708 DEBUG:[fill_len2_cat3] Assigned プレストレストコンクリート工学△ -> Tuesday, p=2
2025-02-10 00:45:00,709 DEBUG:[fill_len2_cat3] Assigned 電子回路II -> Tuesday, p=2
2025-02-10 00:45:00,709 DEBUG:[fill_len2_cat3] Assigned 歴史 -> Tuesday, p=2
2025-02-10 00:45:00,710 DEBUG:[fill_len2_cat3] Assigned 地盤工学 -> Tuesday, p=2
2025-02-10 00:45:00,710 DEBUG:[fill_len2_cat3] Assigned フーリエ変換 -> Tuesday, p=2
2025-02-10 00:45:00,711 DEBUG:[fill_len2_cat3] Assigned 数学ⅢA -> Tuesday, p=2
2025-02-10 00:45:00,711 DEBUG:[fill_len2_cat3] Assigned ソフトウェア工学 -> Tuesday, p=2
2025-02-10 00:45:00,712 DEBUG:[fill_len2_cat3] Assigned ライフサイエンス・アースサイエンス -> Tuesday, p=2
2025-02-10 00:45:00,714 DEBUG:[fill_len2_cat3] Assigned ディジタル信号処理 -> Wednesday, p=2
2025-02-10 00:45:00,714 DEBUG:[fill_len2_cat3] Assigned 情報処理 -> Wednesday, p=2
2025-02-10 00:45:00,715 DEBUG:[fill_len2_cat3] Assigned 測量学I -> Wednesday, p=2
2025-02-10 00:45:00,715 DEBUG:[fill_len2_cat3] Assigned 数学IIA -> Wednesday, p=2
2025-02-10 00:45:00,715 DEBUG:[fill_len2_cat3] Assigned 歴史 -> Wednesday, p=2
2025-02-10 00:45:00,716 DEBUG:[fill_len2_cat3] Assigned 総合英語演習I -> Wednesday, p=2
2025-02-10 00:45:00,716 DEBUG:[fill_len2_cat3] Assigned 日本建築史△ -> Wednesday, p=2
2025-02-10 00:45:00,717 DEBUG:[fill_len2_cat3] Assigned 物理II -> Wednesday, p=2
2025-02-10 00:45:00,717 DEBUG:[fill_len2_cat3] Assigned 建築施工法△ -> Wednesday, p=2
2025-02-10 00:45:00,718 DEBUG:[fill_len2_cat3] Assigned プログラミング -> Wednesday, p=2
2025-02-10 00:45:00,719 DEBUG:[fill_len2_cat3] Assigned 数学IB -> Wednesday, p=2
2025-02-10 00:45:00,719 DEBUG:[fill_len2_cat3] Assigned 機能材料△ -> Wednesday, p=2
2025-02-10 00:45:00,721 DEBUG:[fill_len2_cat3] Assigned 計測工学 -> Thursday, p=2
2025-02-10 00:45:00,721 DEBUG:[fill_len2_cat3] Assigned コンピュータ演習 -> Thursday, p=2
2025-02-10 00:45:00,721 DEBUG:[fill_len2_cat3] Assigned 確率・統計 -> Thursday, p=2
2025-02-10 00:45:00,722 DEBUG:[fill_len2_cat3] Assigned 水理学基礎 -> Thursday, p=2
2025-02-10 00:45:00,722 DEBUG:[fill_len2_cat3] Assigned 建築構造設計 -> Thursday, p=2
2025-02-10 00:45:00,722 DEBUG:[fill_len2_cat3] Assigned 国語IB -> Thursday, p=2
2025-02-10 00:45:00,723 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Thursday, p=2
2025-02-10 00:45:00,723 DEBUG:[fill_len2_cat3] Assigned 数学IIA -> Thursday, p=2
2025-02-10 00:45:00,724 DEBUG:[fill_len2_cat3] Assigned 数学IB -> Thursday, p=2
2025-02-10 00:45:00,724 DEBUG:[fill_len2_cat3] Assigned プログラミング応用 -> Thursday, p=2
2025-02-10 00:45:00,725 DEBUG:[fill_len2_cat3] Assigned 材料学I -> Thursday, p=2
